NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,Mujeres de 12-49,Poblacion Total,Poblacion de 0 a 5,Personas c/religion,Personas Casadas,Personas s/religion,Personas Ocupadas,Personas S/Internet,Personas C/Servicio de Salud
Tabasco,1,Balancán,74,El Triunfo,0596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0596,12.0,46.0,4.0,37.0,24.0,9.0,21.0,6.0,18.0
Tabasco,1,Balancán,74,El Triunfo,0596,12.0,60.0,4.0,53.0,25.0,7.0,29.0,13.429552281504792,37.0
Tabasco,1,Balancán,74,El Triunfo,0596,4.0,11.0,0.0,79.1235484742101,3.0,0.0,6.0,3.0,4.0
Tabasco,1,Balancán,74,El Triunfo,0596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0596,18.0,63.0,8.0,57.0,21.0,6.0,32.0,10.0,57.0
Tabasco,1,Balancán,74,El Triunfo,0596,12.0,42.0,4.0,37.0,18.0,5.0,18.0,8.0,36.0
Tabasco,1,Balancán,74,El Triunfo,0596,16.0,47.0,3.0,40.0,18.0,7.0,30.0,8.0,38.0
Tabasco,1,Balancán,74,El Triunfo,0596,12.0,40.0,3.0,33.0,15.0,7.0,22.0,9.0,26.0
Tabasco,1,Balancán,74,El Triunfo,0596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0596,31.772851503188583,62.0,3.0,60.0,31.0,9.906078158222744,19.0,12.0,14.0
Tabasco,1,Balancán,74,El Triunfo,0596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0596,31.772851503188583,22.0,4.0,17.0,10.0,5.0,10.0,5.0,22.0
Tabasco,1,Balancán,74,El Triunfo,0609,31.772851503188583,43.0,4.0,32.0,16.0,11.0,15.0,12.0,38.0
Tabasco,1,Balancán,74,El Triunfo,0609,31.772851503188583,66.0,4.0,51.0,27.0,15.0,33.0,13.0,51.0
Tabasco,1,Balancán,74,El Triunfo,0609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0609,31.772851503188583,17.0,0.0,79.1235484742101,8.0,0.0,3.0,5.0,13.0
Tabasco,1,Balancán,74,El Triunfo,0609,31.772851503188583,53.0,4.0,30.0,19.0,23.0,34.0,15.0,26.0
Tabasco,1,Balancán,74,El Triunfo,0609,15.0,55.0,3.0,38.0,21.0,17.0,26.0,14.0,43.0
Tabasco,1,Balancán,74,El Triunfo,0609,4.0,22.0,0.0,19.0,10.0,3.0,10.0,7.0,15.0
Tabasco,1,Balancán,74,El Triunfo,0609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0609,31.772851503188583,11.0,0.0,79.1235484742101,4.0,9.906078158222744,5.0,5.0,6.0
Tabasco,1,Balancán,74,El Triunfo,0609,31.772851503188583,33.0,0.0,79.1235484742101,16.0,7.0,15.0,8.0,29.0
Tabasco,1,Balancán,74,El Triunfo,0609,31.772851503188583,20.0,0.0,19.0,8.0,9.906078158222744,8.0,5.0,20.0
Tabasco,1,Balancán,74,El Triunfo,0609,4.0,10.0,0.0,79.1235484742101,0.0,9.906078158222744,3.0,3.0,10.0
Tabasco,1,Balancán,74,El Triunfo,0609,31.772851503188583,13.0,0.0,11.0,6.0,9.906078158222744,7.0,3.0,13.0
Tabasco,1,Balancán,74,El Triunfo,0609,31.772851503188583,25.0,0.0,16.0,8.0,9.0,10.0,6.0,18.0
Tabasco,1,Balancán,74,El Triunfo,0609,11.0,32.0,0.0,19.0,15.0,13.0,15.0,6.0,28.0
Tabasco,1,Balancán,74,El Triunfo,0609,31.772851503188583,15.0,0.0,12.0,6.0,3.0,7.0,5.0,7.0
Tabasco,1,Balancán,74,El Triunfo,0609,31.772851503188583,16.0,0.0,9.0,4.0,7.0,7.0,4.0,16.0
Tabasco,1,Balancán,74,El Triunfo,0613,0.0,7.0,0.0,6.0,37.62184402468674,9.906078158222744,5.0,3.0,6.0
Tabasco,1,Balancán,74,El Triunfo,0613,31.772851503188583,44.0,4.0,37.0,14.0,7.0,18.0,9.0,28.0
Tabasco,1,Balancán,74,El Triunfo,0613,31.772851503188583,62.0,4.0,52.0,32.0,10.0,30.0,15.0,39.0
Tabasco,1,Balancán,74,El Triunfo,0613,31.772851503188583,54.0,4.0,42.0,19.0,12.0,17.0,13.0,32.0
Tabasco,1,Balancán,74,El Triunfo,0613,31.772851503188583,7.0,0.0,79.1235484742101,4.0,0.0,41.539960287912635,3.0,61.45396904332691
Tabasco,1,Balancán,74,El Triunfo,0613,8.0,37.0,3.0,34.0,17.0,3.0,20.0,10.0,27.0
Tabasco,1,Balancán,74,El Triunfo,0613,31.772851503188583,50.0,0.0,41.0,24.0,9.0,33.0,12.0,27.0
Tabasco,1,Balancán,74,El Triunfo,0613,31.772851503188583,64.0,5.0,63.0,28.0,9.906078158222744,29.0,15.0,59.0
Tabasco,1,Balancán,74,El Triunfo,0613,31.772851503188583,33.0,3.0,31.0,11.0,9.906078158222744,14.0,6.0,22.0
Tabasco,1,Balancán,74,El Triunfo,0613,9.0,32.0,0.0,31.0,10.0,9.906078158222744,13.0,8.0,22.0
Tabasco,1,Balancán,74,El Triunfo,0613,4.0,16.0,0.0,12.0,8.0,4.0,8.0,3.0,11.0
Tabasco,1,Balancán,74,El Triunfo,0613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0613,5.0,19.0,3.0,79.1235484742101,8.0,0.0,5.0,5.0,14.0
Tabasco,1,Balancán,74,El Triunfo,0613,3.0,15.0,0.0,79.1235484742101,4.0,0.0,8.0,5.0,7.0
Tabasco,1,Balancán,74,El Triunfo,0613,6.0,25.0,3.0,79.1235484742101,9.0,9.906078158222744,14.0,6.0,18.0
Tabasco,1,Balancán,74,El Triunfo,0628,4.0,13.0,0.0,10.0,4.0,3.0,6.0,4.0,10.0
Tabasco,1,Balancán,74,El Triunfo,0628,3.0,15.0,0.0,15.0,6.0,0.0,7.0,13.429552281504792,7.0
Tabasco,1,Balancán,74,El Triunfo,0628,31.772851503188583,11.0,0.0,11.0,37.62184402468674,0.0,8.0,13.429552281504792,9.0
Tabasco,1,Balancán,74,El Triunfo,0628,0.0,9.0,0.0,9.0,4.0,0.0,6.0,3.0,5.0
Tabasco,1,Balancán,74,El Triunfo,0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0628,16.0,56.0,6.0,38.0,21.0,18.0,21.0,7.0,51.0
Tabasco,1,Balancán,74,El Triunfo,0628,9.0,27.0,0.0,27.0,12.0,0.0,15.0,5.0,17.0
Tabasco,1,Balancán,74,El Triunfo,0628,31.772851503188583,29.0,0.0,26.0,10.0,3.0,13.0,7.0,14.0
Tabasco,1,Balancán,74,El Triunfo,0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0628,31.772851503188583,82.0,5.0,68.0,37.0,14.0,31.0,20.0,58.0
Tabasco,1,Balancán,74,El Triunfo,0628,5.0,36.0,0.0,32.0,14.0,4.0,17.0,5.0,28.0
Tabasco,1,Balancán,74,El Triunfo,0628,31.772851503188583,60.0,4.0,79.1235484742101,26.0,7.0,22.0,15.0,43.0
Tabasco,1,Balancán,74,El Triunfo,0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,1,Balancán,74,El Triunfo,0666,21.0,73.0,3.0,54.0,31.0,17.0,25.0,14.0,32.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,31.0,112.0,4.0,99.0,43.0,13.0,50.0,20.0,73.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,4.0,11.0,0.0,11.0,7.0,0.0,8.0,0.0,8.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,294.0,1355.0,62.0,1180.0,640.0,174.0,834.0,153.0,602.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,11.0,33.0,3.0,32.0,14.0,9.906078158222744,16.0,4.0,18.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,31.772851503188583,75.0,0.0,72.0,37.0,3.0,35.0,9.0,49.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,31.772851503188583,54.0,0.0,48.0,19.0,6.0,24.0,4.0,48.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,6.0,13.0,0.0,13.0,6.0,0.0,6.0,0.0,10.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,31.772851503188583,33.0,0.0,33.0,13.0,0.0,15.0,4.0,29.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,95.0,314.0,10.0,302.0,140.0,12.0,133.0,64.0,269.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,74.0,244.0,17.0,229.0,109.0,15.0,84.0,41.0,160.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,41.0,157.0,8.0,143.0,72.0,14.0,73.0,36.0,120.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,8.0,26.0,3.0,26.0,13.0,0.0,13.0,13.429552281504792,22.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,82.0,241.0,10.0,207.0,109.0,34.0,114.0,31.0,146.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,34.0,92.0,5.0,73.0,42.0,19.0,46.0,17.0,48.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,72.0,221.0,11.0,205.0,91.0,14.0,90.0,20.0,176.0
Tabasco,2,Cárdenas,1,Cárdenas,0305,12.0,32.0,0.0,29.0,15.0,3.0,16.0,0.0,25.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,38.0,122.0,3.0,120.0,50.0,9.906078158222744,41.0,8.0,78.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,40.0,135.0,5.0,116.0,54.0,19.0,61.0,18.0,94.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,47.0,154.0,7.0,143.0,70.0,11.0,49.0,10.0,94.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,89.0,281.0,11.0,250.0,130.0,26.0,129.0,37.0,194.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,31.772851503188583,51.0,3.0,45.0,21.0,6.0,15.0,5.0,40.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,3.0,9.0,0.0,8.0,3.0,9.906078158222744,41.539960287912635,13.429552281504792,4.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,31.772851503188583,92.0,6.0,82.0,33.0,10.0,52.0,15.0,51.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,31.772851503188583,121.0,4.0,112.0,44.0,9.0,53.0,19.0,95.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,31.772851503188583,174.0,14.0,161.0,68.0,13.0,67.0,17.0,104.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,31.772851503188583,116.0,5.0,96.0,48.0,20.0,56.0,7.0,82.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,31.772851503188583,68.0,4.0,68.0,29.0,0.0,26.0,7.0,37.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,34.0,123.0,6.0,115.0,42.0,8.0,61.0,23.0,82.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,31.772851503188583,84.0,4.0,66.0,27.0,18.0,37.0,11.0,51.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,57.0,178.0,9.0,151.0,70.0,27.0,71.0,24.0,135.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,35.0,126.0,5.0,125.0,51.0,9.906078158222744,54.0,6.0,106.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,89.0,277.0,10.0,255.0,120.0,22.0,125.0,15.0,210.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,31.772851503188583,66.0,0.0,62.0,38.0,4.0,27.0,4.0,55.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,49.0,137.0,6.0,120.0,58.0,16.0,65.0,20.0,110.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,36.0,99.0,3.0,92.0,40.0,7.0,56.0,12.0,71.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,48.0,158.0,6.0,130.0,63.0,28.0,83.0,21.0,115.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,10.0,35.0,0.0,35.0,18.0,0.0,11.0,13.429552281504792,22.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,19.0,66.0,3.0,58.0,22.0,4.0,29.0,6.0,39.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,31.772851503188583,7.0,0.0,79.1235484742101,37.62184402468674,9.906078158222744,3.0,0.0,5.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,27.0,87.0,3.0,78.0,37.0,7.0,41.0,9.0,57.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,31.772851503188583,76.0,3.0,68.0,28.0,8.0,31.0,10.0,46.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,31.772851503188583,45.0,3.0,37.0,24.0,6.0,19.0,3.0,30.0
Tabasco,2,Cárdenas,1,Cárdenas,0377,31.772851503188583,43.0,3.0,42.0,14.0,9.906078158222744,17.0,6.0,37.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,31.772851503188583,77.0,3.0,70.0,26.0,7.0,38.0,11.0,46.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,47.0,145.0,5.0,132.0,53.0,13.0,68.0,10.0,107.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,31.772851503188583,66.0,0.0,63.0,25.0,3.0,29.0,14.0,51.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,8.0,29.0,3.0,29.0,12.0,0.0,15.0,7.0,16.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,31.772851503188583,70.0,3.0,67.0,23.0,3.0,41.0,6.0,52.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,31.0,112.0,6.0,96.0,45.0,16.0,48.0,20.0,77.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,31.772851503188583,93.0,3.0,88.0,32.0,5.0,34.0,5.0,67.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,31.772851503188583,17.0,0.0,16.0,8.0,9.906078158222744,13.0,13.429552281504792,6.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,9.0,39.0,0.0,35.0,17.0,4.0,24.0,8.0,22.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,34.0,118.0,5.0,117.0,46.0,9.906078158222744,60.0,11.0,75.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,31.772851503188583,63.0,5.0,50.0,22.0,13.0,25.0,13.429552281504792,40.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,31.772851503188583,68.0,3.0,60.0,33.0,8.0,43.0,4.0,47.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,31.772851503188583,135.0,3.0,127.0,37.0,8.0,59.0,18.0,80.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,41.0,139.0,4.0,79.1235484742101,53.0,8.0,71.0,14.0,83.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,31.772851503188583,16.0,0.0,79.1235484742101,8.0,0.0,41.539960287912635,4.0,14.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,31.772851503188583,17.0,0.0,15.0,7.0,9.906078158222744,14.0,13.429552281504792,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0381,30.0,115.0,4.0,98.0,51.0,17.0,58.0,14.0,81.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,38.0,133.0,6.0,125.0,56.0,8.0,59.0,25.0,66.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.772851503188583,37.0,0.0,32.0,15.0,5.0,30.0,6.0,23.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.772851503188583,70.0,5.0,64.0,29.0,6.0,30.0,4.0,51.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,35.0,126.0,4.0,106.0,47.0,20.0,73.0,25.0,61.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,44.0,145.0,7.0,128.0,54.0,17.0,74.0,17.0,77.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.772851503188583,40.0,0.0,35.0,14.0,5.0,22.0,4.0,26.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.772851503188583,13.0,0.0,9.0,5.0,4.0,10.0,13.429552281504792,10.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.772851503188583,39.0,0.0,38.0,12.0,9.906078158222744,15.0,3.0,29.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.772851503188583,13.0,0.0,10.0,4.0,3.0,7.0,3.0,10.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.772851503188583,11.0,0.0,79.1235484742101,5.0,0.0,5.0,3.0,4.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.772851503188583,66.0,4.0,57.0,27.0,9.0,24.0,6.0,37.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,46.0,140.0,5.0,112.0,64.0,28.0,59.0,28.0,56.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.772851503188583,178.0,7.0,148.0,68.0,30.0,92.0,26.0,94.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.0,107.0,7.0,80.0,50.0,27.0,57.0,17.0,57.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.772851503188583,89.0,6.0,74.0,38.0,15.0,49.0,5.0,50.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.772851503188583,69.0,3.0,59.0,30.0,10.0,30.0,10.0,40.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,27.0,103.0,5.0,94.0,45.0,9.0,46.0,6.0,62.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,0.0,13.0,0.0,79.1235484742101,4.0,4.0,4.0,13.429552281504792,8.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.772851503188583,7.0,0.0,7.0,4.0,0.0,3.0,13.429552281504792,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,34.0,112.0,4.0,107.0,40.0,5.0,59.0,13.0,65.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.772851503188583,66.0,0.0,63.0,20.0,3.0,26.0,5.0,47.0
Tabasco,2,Cárdenas,1,Cárdenas,0409,31.772851503188583,75.0,3.0,58.0,31.0,17.0,38.0,7.0,72.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,16.0,44.0,0.0,79.1235484742101,12.0,11.0,11.0,13.429552281504792,27.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,31.772851503188583,9.0,0.0,79.1235484742101,4.0,9.906078158222744,6.0,0.0,4.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,7.0,36.0,0.0,35.0,18.0,9.906078158222744,26.0,7.0,27.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,7.0,23.0,0.0,79.1235484742101,9.0,0.0,10.0,0.0,18.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,0.0,4.0,0.0,4.0,0.0,0.0,3.0,13.429552281504792,4.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,13.0,36.0,0.0,35.0,10.0,9.906078158222744,18.0,6.0,27.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,31.772851503188583,36.0,0.0,36.0,15.0,0.0,22.0,13.429552281504792,31.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,31.772851503188583,115.0,3.0,113.0,42.0,9.906078158222744,71.0,19.0,83.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,31.772851503188583,63.0,4.0,54.0,21.0,9.0,36.0,9.0,35.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,31.772851503188583,64.0,0.0,79.1235484742101,19.0,9.906078158222744,26.0,12.0,47.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,7.0,23.0,0.0,79.1235484742101,8.0,9.906078158222744,16.0,3.0,20.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,3.0,19.0,0.0,19.0,9.0,0.0,11.0,3.0,12.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,5.0,24.0,0.0,79.1235484742101,8.0,0.0,18.0,3.0,16.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,55.0,186.0,4.0,183.0,82.0,3.0,100.0,20.0,125.0
Tabasco,2,Cárdenas,1,Cárdenas,0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,31.772851503188583,109.0,4.0,107.0,34.0,9.906078158222744,40.0,14.0,96.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,77.0,287.0,11.0,272.0,122.0,15.0,119.0,23.0,220.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,107.0,384.0,15.0,346.0,155.0,38.0,176.0,49.0,289.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,31.772851503188583,61.0,0.0,54.0,24.0,7.0,33.0,6.0,47.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,27.0,124.0,3.0,117.0,49.0,7.0,51.0,16.0,68.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,17.0,74.0,6.0,79.1235484742101,35.0,6.0,38.0,8.0,51.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,31.772851503188583,27.0,0.0,27.0,13.0,0.0,19.0,5.0,21.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,31.772851503188583,50.0,4.0,79.1235484742101,22.0,4.0,22.0,6.0,39.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,31.772851503188583,75.0,0.0,72.0,32.0,3.0,37.0,10.0,60.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,4.0,14.0,0.0,14.0,37.62184402468674,0.0,9.0,0.0,9.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,34.0,126.0,6.0,122.0,53.0,4.0,61.0,16.0,84.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,31.772851503188583,86.0,5.0,77.0,33.0,9.0,47.0,10.0,49.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,31.772851503188583,15.0,0.0,12.0,6.0,3.0,7.0,13.429552281504792,3.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,11.0,37.0,0.0,34.0,26.0,3.0,23.0,13.429552281504792,33.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,3.0,16.0,4.0,79.1235484742101,5.0,0.0,3.0,13.429552281504792,12.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0714,31.772851503188583,46.0,3.0,46.0,22.0,0.0,15.0,13.429552281504792,40.0
Tabasco,2,Cárdenas,1,Cárdenas,0714,51.0,225.0,6.0,209.0,106.0,15.0,91.0,21.0,174.0
Tabasco,2,Cárdenas,1,Cárdenas,0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0714,10.0,27.0,0.0,26.0,11.0,9.906078158222744,12.0,0.0,21.0
Tabasco,2,Cárdenas,1,Cárdenas,0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0714,6.0,19.0,0.0,18.0,9.0,9.906078158222744,9.0,0.0,13.0
Tabasco,2,Cárdenas,1,Cárdenas,0714,4.0,20.0,0.0,19.0,6.0,9.906078158222744,7.0,4.0,12.0
Tabasco,2,Cárdenas,1,Cárdenas,0714,31.772851503188583,49.0,0.0,47.0,24.0,9.906078158222744,9.0,5.0,39.0
Tabasco,2,Cárdenas,1,Cárdenas,0714,27.0,73.0,3.0,70.0,30.0,3.0,29.0,5.0,60.0
Tabasco,2,Cárdenas,1,Cárdenas,0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0729,31.772851503188583,132.0,6.0,127.0,65.0,5.0,54.0,6.0,83.0
Tabasco,2,Cárdenas,1,Cárdenas,0729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tabasco,2,Cárdenas,1,Cárdenas,0729,40.0,126.0,3.0,118.0,55.0,8.0,52.0,4.0,97.0
Tabasco,2,Cárdenas,1,Cárdenas,0729,125.0,409.0,14.0,377.0,178.0,32.0,198.0,45.0,276.0
Tabasco,2,Cárdenas,1,Cárdenas,0729,42.0,128.0,4.0,120.0,49.0,8.0,58.0,12.0,73.0
Tabasco,2,Cárdenas,1,Cárdenas,0729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
