ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,Mujeres de 12-49,Poblacion Total,Poblacion de 0 a 5,Personas c/religion,Personas Casadas,Personas s/religion,Personas Ocupadas,Prom. Grado Escolar,Personas S/Internet,Personas C/Servicio de Salud
27,Tabasco,4,Centro,1,Villahermosa,1223,17,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1223,19,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1223,20,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1223,21,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1223,23,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1223,24,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1223,26,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1223,27,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1223,28,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1223,29,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1223,30,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1238,4,4,24,0,20,12,3,9,14.8,0,12
27,Tabasco,4,Centro,1,Villahermosa,1238,10,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1238,12,13,44,0,39,22,5,24,15.98,0,40
27,Tabasco,4,Centro,1,Villahermosa,1238,24,17,35,3,25,15,10,27,15.57,0,27
27,Tabasco,4,Centro,1,Villahermosa,1238,34,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1242,6,72,261,29,226,109,35,147,9.45,39,197
27,Tabasco,4,Centro,1,Villahermosa,1242,7,58,178,13,166,74,12,99,9.87,32,102
27,Tabasco,4,Centro,1,Villahermosa,1242,8,91,301,34,283,137,18,136,9.41,32,239
27,Tabasco,4,Centro,1,Villahermosa,1242,13,79,263,29,234,123,29,137,9.32,29,169
27,Tabasco,4,Centro,1,Villahermosa,1242,14,55,161,16,143,70,18,86,9.8,12,101
27,Tabasco,4,Centro,1,Villahermosa,1242,15,46,158,16,154,60,4,47,10.24,18,81
27,Tabasco,4,Centro,1,Villahermosa,1242,16,45,148,14,135,66,13,60,9.88,14,84
27,Tabasco,4,Centro,1,Villahermosa,1242,17,41,139,17,130,50,9,68,10.33,12,103
27,Tabasco,4,Centro,1,Villahermosa,1242,18,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1242,19,31,102,12,90,33,12,47,9.97,8,76
27,Tabasco,4,Centro,1,Villahermosa,1242,20,44,160,16,141,61,19,85,8.98,18,114
27,Tabasco,4,Centro,1,Villahermosa,1242,22,98,369,27,336,163,33,171,9.21,33,248
27,Tabasco,4,Centro,1,Villahermosa,1242,25,43,142,17,112,59,30,71,9.24,13,102
27,Tabasco,4,Centro,1,Villahermosa,1242,26,48,151,10,142,58,9,77,9.65,20,104
27,Tabasco,4,Centro,1,Villahermosa,1242,30,36,114,10,108,43,6,55,8.6,10,65
27,Tabasco,4,Centro,1,Villahermosa,1242,32,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1242,33,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1242,34,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1257,1,38,121,13,102,51,15,64,9.28,17,70
27,Tabasco,4,Centro,1,Villahermosa,1257,3,50,137,7,122,61,15,78,13.42,7,93
27,Tabasco,4,Centro,1,Villahermosa,1257,5,44,148,13,135,54,13,88,9.63,22,116
27,Tabasco,4,Centro,1,Villahermosa,1257,6,51,174,22,149,66,25,79,9.78,24,120
27,Tabasco,4,Centro,1,Villahermosa,1257,7,67,229,21,190,74,37,123,9.9,34,177
27,Tabasco,4,Centro,1,Villahermosa,1257,8,60,198,19,185,92,13,92,10.22,12,153
27,Tabasco,4,Centro,1,Villahermosa,1257,10,55,219,16,202,97,17,115,13.62,5,164
27,Tabasco,4,Centro,1,Villahermosa,1257,11,31,103,8,92,36,10,51,10.13,12,79
27,Tabasco,4,Centro,1,Villahermosa,1257,13,33,105,13,97,43,7,55,10.35,11,65
27,Tabasco,4,Centro,1,Villahermosa,1257,14,37,130,14,118,53,11,50,9.49,15,73
27,Tabasco,4,Centro,1,Villahermosa,1257,16,48,149,18,128,64,21,69,9.44,16,99
27,Tabasco,4,Centro,1,Villahermosa,1257,20,189,553,43,452,205,94,301,12.38,37,432
27,Tabasco,4,Centro,1,Villahermosa,1257,22,42,162,8,149,65,13,87,10.85,17,121
27,Tabasco,4,Centro,1,Villahermosa,1257,23,121,370,36,325,162,44,180,10.89,38,293
27,Tabasco,4,Centro,1,Villahermosa,1257,24,70,213,24,183,80,30,99,11.71,27,149
27,Tabasco,4,Centro,1,Villahermosa,1257,25,76,240,21,210,115,14,135,11.01,30,185
27,Tabasco,4,Centro,1,Villahermosa,1257,26,61,213,15,184,84,16,103,11.85,17,176
27,Tabasco,4,Centro,1,Villahermosa,1257,27,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1257,28,44,151,11,124,75,15,88,12.02,7,122
27,Tabasco,4,Centro,1,Villahermosa,1257,31,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1257,32,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1257,33,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1261,2,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1261,14,29,123,9,115,40,8,62,11.55,13,104
27,Tabasco,4,Centro,1,Villahermosa,1261,16,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1261,17,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1261,18,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1261,19,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1261,20,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1261,21,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1261,22,9,28,0,28,8,0,12,11.95,4,28
27,Tabasco,4,Centro,1,Villahermosa,1261,24,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1261,25,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1261,26,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1261,27,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1261,32,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1276,1,55,179,13,160,72,19,91,11.04,24,142
27,Tabasco,4,Centro,1,Villahermosa,1276,3,54,168,18,149,77,19,68,10.58,13,102
27,Tabasco,4,Centro,1,Villahermosa,1276,5,64,246,20,230,91,16,149,11.39,17,183
27,Tabasco,4,Centro,1,Villahermosa,1276,7,68,221,19,196,94,25,105,11.08,23,138
27,Tabasco,4,Centro,1,Villahermosa,1276,9,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1276,10,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1276,11,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1276,12,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1276,13,46,160,14,152,74,8,95,10.64,25,109
27,Tabasco,4,Centro,1,Villahermosa,1276,15,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1276,18,101,346,22,321,146,25,186,12.64,25,239
27,Tabasco,4,Centro,1,Villahermosa,1276,20,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1276,21,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1276,23,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1276,24,46,164,16,149,62,15,84,9.3,17,120
27,Tabasco,4,Centro,1,Villahermosa,1276,26,44,173,16,151,78,22,78,9.79,22,133
27,Tabasco,4,Centro,1,Villahermosa,1276,27,73,223,26,205,88,18,96,10.08,25,150
27,Tabasco,4,Centro,1,Villahermosa,1276,28,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1276,29,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1276,31,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1280,2,64,228,19,210,90,18,117,9.98,27,158
27,Tabasco,4,Centro,1,Villahermosa,1280,3,54,177,17,150,65,26,96,10.89,14,109
27,Tabasco,4,Centro,1,Villahermosa,1280,4,54,178,15,148,67,30,83,10.24,23,156
27,Tabasco,4,Centro,1,Villahermosa,1280,7,60,207,11,192,86,15,104,11.28,17,207
27,Tabasco,4,Centro,1,Villahermosa,1280,16,42,110,10,84,44,25,57,11.9,4,86
27,Tabasco,4,Centro,1,Villahermosa,1280,18,31,107,5,90,42,17,56,11.92,6,105
27,Tabasco,4,Centro,1,Villahermosa,1280,20,57,205,14,181,86,24,104,11.25,19,203
27,Tabasco,4,Centro,1,Villahermosa,1280,22,35,111,7,94,46,17,75,9.69,9,66
27,Tabasco,4,Centro,1,Villahermosa,1280,23,65,256,11,238,114,16,126,11.13,30,176
27,Tabasco,4,Centro,1,Villahermosa,1280,24,55,198,14,179,80,17,89,9.87,31,127
27,Tabasco,4,Centro,1,Villahermosa,1280,25,63,204,16,198,78,6,112,10.75,18,154
27,Tabasco,4,Centro,1,Villahermosa,1280,26,71,224,11,208,101,15,114,12.2,18,164
27,Tabasco,4,Centro,1,Villahermosa,1280,27,46,163,19,145,69,18,86,10.96,16,110
27,Tabasco,4,Centro,1,Villahermosa,1280,28,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1280,29,45,150,10,141,55,8,79,11.5,12,109
27,Tabasco,4,Centro,1,Villahermosa,1280,31,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1295,1,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1295,2,28,97,7,90,42,7,56,11.59,9,67
27,Tabasco,4,Centro,1,Villahermosa,1295,6,52,177,17,138,93,39,79,11.13,12,115
27,Tabasco,4,Centro,1,Villahermosa,1295,8,51,171,23,152,64,19,75,11.52,15,147
27,Tabasco,4,Centro,1,Villahermosa,1295,9,25,98,13,76,39,18,57,11.4,9,77
27,Tabasco,4,Centro,1,Villahermosa,1295,12,55,206,18,167,84,39,83,9.72,33,124
27,Tabasco,4,Centro,1,Villahermosa,1295,17,34,95,10,81,41,14,52,11.68,4,62
27,Tabasco,4,Centro,1,Villahermosa,1295,18,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1295,28,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1295,29,38,147,11,139,59,8,76,9.83,21,85
27,Tabasco,4,Centro,1,Villahermosa,1295,31,91,275,29,261,114,14,147,10,25,130
27,Tabasco,4,Centro,1,Villahermosa,1295,32,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1295,33,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1295,34,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1295,37,53,185,14,168,73,17,89,10.72,18,106
27,Tabasco,4,Centro,1,Villahermosa,1295,38,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1295,52,79,244,21,229,107,15,117,10.58,25,157
27,Tabasco,4,Centro,1,Villahermosa,1295,54,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1308,3,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1308,4,146,543,37,483,239,60,237,12.92,35,452
27,Tabasco,4,Centro,1,Villahermosa,1308,13,10,31,0,31,14,0,11,11.79,0,26
27,Tabasco,4,Centro,1,Villahermosa,1308,15,41,138,9,126,54,12,62,13.02,5,108
27,Tabasco,4,Centro,1,Villahermosa,1308,17,45,155,9,131,58,24,79,11.05,17,118
27,Tabasco,4,Centro,1,Villahermosa,1308,20,51,140,12,123,55,17,67,12.76,8,109
27,Tabasco,4,Centro,1,Villahermosa,1312,10,54,192,17,174,62,18,93,11.29,12,126
27,Tabasco,4,Centro,1,Villahermosa,1312,15,23,73,9,59,29,14,41,12.05,4,60
27,Tabasco,4,Centro,1,Villahermosa,1312,26,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1312,30,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1327,5,58,164,18,143,71,21,78,8.67,30,119
27,Tabasco,4,Centro,1,Villahermosa,1327,10,61,219,23,185,103,34,104,9.32,31,182
27,Tabasco,4,Centro,1,Villahermosa,1327,14,35,114,16,108,51,6,52,9.84,8,102
27,Tabasco,4,Centro,1,Villahermosa,1327,15,37,122,10,115,51,7,68,10.16,14,83
27,Tabasco,4,Centro,1,Villahermosa,1327,20,34,111,11,88,46,23,56,8.89,15,94
27,Tabasco,4,Centro,1,Villahermosa,1327,21,39,145,13,137,68,8,78,10.15,18,104
27,Tabasco,4,Centro,1,Villahermosa,1327,25,25,80,9,70,42,10,45,9.62,9,79
27,Tabasco,4,Centro,1,Villahermosa,1327,26,52,177,20,149,72,28,84,9.95,29,127
27,Tabasco,4,Centro,1,Villahermosa,1327,28,64,225,24,218,93,7,121,11.14,27,218
27,Tabasco,4,Centro,1,Villahermosa,1327,35,54,178,9,166,73,12,100,10.47,26,175
27,Tabasco,4,Centro,1,Villahermosa,1327,41,12,37,0,30,12,7,24,8.49,4,37
27,Tabasco,4,Centro,1,Villahermosa,1331,1,56,181,17,154,80,27,97,10.64,11,122
27,Tabasco,4,Centro,1,Villahermosa,1331,3,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1331,4,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1331,5,53,212,20,183,96,29,112,10.3,15,123
27,Tabasco,4,Centro,1,Villahermosa,1331,6,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1331,9,53,182,17,171,74,11,89,10.11,21,123
27,Tabasco,4,Centro,1,Villahermosa,1331,11,43,155,15,144,71,11,68,10.23,20,101
27,Tabasco,4,Centro,1,Villahermosa,1331,14,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1331,16,50,144,15,133,72,11,73,9.72,26,90
27,Tabasco,4,Centro,1,Villahermosa,1331,17,28,100,14,81,37,19,54,9.79,19,50
27,Tabasco,4,Centro,1,Villahermosa,1331,18,21,76,4,68,36,8,41,10.82,8,45
27,Tabasco,4,Centro,1,Villahermosa,1331,37,26,76,8,42,35,34,33,10.55,10,51
27,Tabasco,4,Centro,1,Villahermosa,1346,2,50,157,14,143,59,14,83,11.08,18,127
27,Tabasco,4,Centro,1,Villahermosa,1346,4,33,134,12,118,58,16,69,11.07,7,97
27,Tabasco,4,Centro,1,Villahermosa,1346,5,28,100,11,96,39,4,69,10.86,4,88
27,Tabasco,4,Centro,1,Villahermosa,1346,11,47,145,13,136,59,9,62,10.5,17,99
27,Tabasco,4,Centro,1,Villahermosa,1346,12,48,166,18,142,77,24,80,10.43,15,121
27,Tabasco,4,Centro,1,Villahermosa,1346,13,23,75,8,68,31,7,29,11.61,7,66
27,Tabasco,4,Centro,1,Villahermosa,1346,17,25,81,9,70,31,11,45,10.51,5,66
27,Tabasco,4,Centro,1,Villahermosa,1346,19,23,81,3,72,35,9,43,10.59,6,60
27,Tabasco,4,Centro,1,Villahermosa,1346,27,35,106,13,97,51,9,53,10.15,21,70
27,Tabasco,4,Centro,1,Villahermosa,1346,35,34,123,8,116,45,7,78,10.28,17,87
27,Tabasco,4,Centro,1,Villahermosa,1346,37,54,161,17,156,66,5,84,11.35,13,131
27,Tabasco,4,Centro,1,Villahermosa,1346,38,38,125,11,112,49,13,42,10.39,14,115
27,Tabasco,4,Centro,1,Villahermosa,1346,39,101,319,26,258,116,60,137,9.74,44,205
27,Tabasco,4,Centro,1,Villahermosa,1365,1,51,157,16,143,69,14,95,10.29,15,111
27,Tabasco,4,Centro,1,Villahermosa,1365,2,44,170,18,146,76,24,92,10.49,14,125
27,Tabasco,4,Centro,1,Villahermosa,1365,3,50,173,19,157,84,16,90,10.56,19,130
27,Tabasco,4,Centro,1,Villahermosa,1365,4,41,147,14,130,61,17,84,10.81,13,99
27,Tabasco,4,Centro,1,Villahermosa,1365,10,27,93,8,87,30,6,52,10.07,12,69
27,Tabasco,4,Centro,1,Villahermosa,1365,12,44,153,16,123,58,30,65,9.33,21,104
27,Tabasco,4,Centro,1,Villahermosa,1365,15,40,106,14,99,46,7,65,10.42,6,72
27,Tabasco,4,Centro,1,Villahermosa,1365,19,25,97,10,87,39,10,49,10.06,10,72
27,Tabasco,4,Centro,1,Villahermosa,1365,21,120,369,31,299,164,68,187,9.69,52,274
27,Tabasco,4,Centro,1,Villahermosa,1365,25,24,94,10,74,39,20,53,10.14,11,55
27,Tabasco,4,Centro,1,Villahermosa,1365,27,222,737,78,657,297,80,347,9.47,91,530
27,Tabasco,4,Centro,1,Villahermosa,1365,29,21,79,7,76,33,3,46,11.05,8,45
27,Tabasco,4,Centro,1,Villahermosa,1365,30,68,237,30,215,102,22,112,9.6,37,130
27,Tabasco,4,Centro,1,Villahermosa,1365,36,45,166,11,161,56,5,85,9.51,29,96
27,Tabasco,4,Centro,1,Villahermosa,1365,37,43,128,12,125,55,3,75,9.58,13,62
27,Tabasco,4,Centro,1,Villahermosa,1365,38,91,328,45,317,142,11,156,9.42,56,151
27,Tabasco,4,Centro,1,Villahermosa,1365,41,35,118,18,104,47,14,64,9.69,25,65
27,Tabasco,4,Centro,1,Villahermosa,1473,1,67,194,17,179,63,15,112,13.9,12,153
27,Tabasco,4,Centro,1,Villahermosa,1473,6,177,609,44,567,242,38,357,11.79,42,464
27,Tabasco,4,Centro,1,Villahermosa,1473,11,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1473,20,61,210,13,195,82,15,109,12.12,4,145
27,Tabasco,4,Centro,1,Villahermosa,1473,21,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1473,28,177,611,52,568,219,43,341,11.54,45,479
27,Tabasco,4,Centro,1,Villahermosa,1473,29,23,95,11,82,39,13,52,10.83,11,64
27,Tabasco,4,Centro,1,Villahermosa,1488,2,83,345,21,315,141,29,167,13.27,21,288
27,Tabasco,4,Centro,1,Villahermosa,1488,3,225,797,51,738,330,55,400,12.79,31,594
27,Tabasco,4,Centro,1,Villahermosa,1488,7,63,201,22,193,85,8,108,13.36,11,147
27,Tabasco,4,Centro,1,Villahermosa,1488,9,55,185,17,158,66,27,115,12.88,15,167
27,Tabasco,4,Centro,1,Villahermosa,1488,11,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1488,14,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1488,18,30,97,3,84,35,9,53,13.73,5,72
27,Tabasco,4,Centro,1,Villahermosa,1488,20,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1488,23,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1488,25,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1488,28,102,356,33,325,129,30,186,13,21,266
27,Tabasco,4,Centro,1,Villahermosa,1492,1,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1492,2,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1492,4,119,406,29,379,152,27,203,11.85,38,316
27,Tabasco,4,Centro,1,Villahermosa,1492,5,166,573,48,470,220,58,310,11.17,57,426
27,Tabasco,4,Centro,1,Villahermosa,1492,6,221,789,56,680,321,86,403,11.82,65,561
27,Tabasco,4,Centro,1,Villahermosa,1492,7,52,192,13,171,78,21,93,11.64,21,150
27,Tabasco,4,Centro,1,Villahermosa,1492,9,60,200,14,182,75,14,106,11.74,14,148
27,Tabasco,4,Centro,1,Villahermosa,1492,11,52,186,13,175,84,11,102,12.35,12,125
27,Tabasco,4,Centro,1,Villahermosa,1492,12,218,660,45,604,267,54,323,11.57,71,537
27,Tabasco,4,Centro,1,Villahermosa,1492,13,214,733,77,656,279,71,351,11.2,79,523
27,Tabasco,4,Centro,1,Villahermosa,1492,17,101,334,23,289,109,40,163,12.41,22,210
27,Tabasco,4,Centro,1,Villahermosa,1492,23,46,162,7,147,73,10,89,14.21,5,115
27,Tabasco,4,Centro,1,Villahermosa,1505,1,205,716,60,665,318,50,344,13.28,44,541
27,Tabasco,4,Centro,1,Villahermosa,1505,23,129,420,37,402,176,18,193,12.25,44,275
27,Tabasco,4,Centro,1,Villahermosa,1505,27,190,593,58,522,245,71,296,11.41,66,455
27,Tabasco,4,Centro,1,Villahermosa,151A,2,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,151A,3,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,151A,4,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,151A,5,37,145,16,128,62,17,76,10.68,15,102
27,Tabasco,4,Centro,1,Villahermosa,151A,8,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,151A,9,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,151A,10,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,151A,11,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1524,1,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1524,4,46,165,19,160,62,5,67,11.94,8,127
27,Tabasco,4,Centro,1,Villahermosa,1524,6,43,154,12,146,59,8,96,11.3,12,124
27,Tabasco,4,Centro,1,Villahermosa,1524,9,36,118,12,109,56,9,55,13.24,7,102
27,Tabasco,4,Centro,1,Villahermosa,1524,11,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1524,18,49,169,20,160,81,9,81,10.81,19,131
27,Tabasco,4,Centro,1,Villahermosa,1524,20,157,445,44,407,176,38,217,11.82,23,351
27,Tabasco,4,Centro,1,Villahermosa,1524,21,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1524,24,220,717,57,626,319,91,385,13.55,31,560
27,Tabasco,4,Centro,1,Villahermosa,1524,27,124,429,56,367,181,62,183,8.68,48,361
27,Tabasco,4,Centro,1,Villahermosa,1539,8,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1539,20,130,442,30,370,190,70,278,9.96,67,265
27,Tabasco,4,Centro,1,Villahermosa,1539,33,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1539,34,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1539,35,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1539,36,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1539,37,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1539,38,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1543,1,174,539,46,469,213,68,297,10.05,64,370
27,Tabasco,4,Centro,1,Villahermosa,1543,5,38,122,14,117,55,5,72,10.7,16,80
27,Tabasco,4,Centro,1,Villahermosa,1543,6,44,150,12,131,73,19,94,10.33,35,87
27,Tabasco,4,Centro,1,Villahermosa,1543,9,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1543,14,77,229,15,189,95,40,135,10.79,25,120
27,Tabasco,4,Centro,1,Villahermosa,1543,19,72,217,24,202,74,15,108,10.29,24,124
27,Tabasco,4,Centro,1,Villahermosa,1543,20,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1543,26,39,120,8,115,49,5,61,9.83,10,72
27,Tabasco,4,Centro,1,Villahermosa,1543,35,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1543,36,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1543,37,16,64,10,57,31,7,35,8.58,12,32
27,Tabasco,4,Centro,1,Villahermosa,1543,38,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1543,40,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1558,1,51,152,12,143,62,9,75,10.22,19,108
27,Tabasco,4,Centro,1,Villahermosa,1558,2,11,41,4,35,17,6,20,10.43,5,29
27,Tabasco,4,Centro,1,Villahermosa,1558,3,86,253,16,237,109,16,134,11.35,25,177
27,Tabasco,4,Centro,1,Villahermosa,1558,8,114,374,43,340,149,33,190,10.03,33,262
27,Tabasco,4,Centro,1,Villahermosa,1558,10,12,36,0,27,15,9,25,13.45,0,23
27,Tabasco,4,Centro,1,Villahermosa,1558,13,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1558,14,32,98,14,80,44,18,44,12.88,5,90
27,Tabasco,4,Centro,1,Villahermosa,1558,15,46,142,11,131,57,11,63,10.78,12,121
27,Tabasco,4,Centro,1,Villahermosa,1558,16,133,485,46,434,229,50,269,10.64,54,385
27,Tabasco,4,Centro,1,Villahermosa,1558,24,31,120,14,107,42,13,51,11.06,6,75
27,Tabasco,4,Centro,1,Villahermosa,1558,33,70,230,18,207,114,23,128,10.97,19,169
27,Tabasco,4,Centro,1,Villahermosa,1558,37,231,729,55,642,315,86,369,10.33,73,487
27,Tabasco,4,Centro,1,Villahermosa,1562,7,223,711,70,614,269,96,284,10.82,96,517
27,Tabasco,4,Centro,1,Villahermosa,1562,8,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1562,9,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1562,10,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1562,11,0,0,0,0,0,0,0,0.00,0,0
27,Tabasco,4,Centro,1,Villahermosa,1562,12,0,0,0,0,0,0,0,0.00,0,0
