,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,Poblacion Total,Mujeres de 12-49,Poblacion de 0 a 5,Personas Casadas,Personas c/religion,Personas s/religion,Personas Ocupadas,Prom. Grado Escolar,Personas S/Internet,Personas C/Servicio de Salud
4612,22,Querétaro,7,Ezequiel Montes,3,Bernal,0099,212,70,26,95,212,0,108,8.29,21,169
4614,22,Querétaro,7,Ezequiel Montes,3,Bernal,0099,94,25,8,47,94,0,54,9.22,7,82
4617,22,Querétaro,7,Ezequiel Montes,3,Bernal,0099,191,59,9,92,182,9,99,8.04,28,141
4620,22,Querétaro,7,Ezequiel Montes,3,Bernal,0099,126,36,9,61,123,3,73,9.83,3,79
4629,22,Querétaro,7,Ezequiel Montes,3,Bernal,0099,0,0,0,0,0,0,0,0.00,0,0
4630,22,Querétaro,7,Ezequiel Montes,3,Bernal,0099,21,4,0,10,21,0,15,10.2,3,13
4631,22,Querétaro,7,Ezequiel Montes,3,Bernal,0099,0,0,0,0,0,0,0,0.00,0,0
4633,22,Querétaro,7,Ezequiel Montes,3,Bernal,0099,0,0,0,0,0,0,0,0.00,0,0
4634,22,Querétaro,7,Ezequiel Montes,3,Bernal,0099,0,0,0,0,0,0,0,0.00,0,0
4640,22,Querétaro,7,Ezequiel Montes,3,Bernal,0099,79,25,7,36,79,0,37,7.16,7,66
4641,22,Querétaro,7,Ezequiel Montes,3,Bernal,0099,91,27,14,43,91,0,35,7.18,15,90
4647,22,Querétaro,7,Ezequiel Montes,3,Bernal,0099,0,0,0,0,0,0,0,0.00,0,0
4659,22,Querétaro,7,Ezequiel Montes,3,Bernal,0101,175,57,15,65,166,9,66,7.59,17,109
4661,22,Querétaro,7,Ezequiel Montes,3,Bernal,0101,0,0,0,0,0,0,0,0.00,0,0
4664,22,Querétaro,7,Ezequiel Montes,3,Bernal,0101,0,0,0,0,0,0,0,0.00,0,0
4669,22,Querétaro,7,Ezequiel Montes,3,Bernal,0101,7,0,0,5,7,0,6,9.29,0,6
4671,22,Querétaro,7,Ezequiel Montes,3,Bernal,0101,0,0,0,0,0,0,0,0.00,0,0
4673,22,Querétaro,7,Ezequiel Montes,3,Bernal,0101,20,3,0,12,20,0,10,11.13,0,19
4686,22,Querétaro,7,Ezequiel Montes,3,Bernal,0101,0,0,0,0,0,0,0,0.00,0,0
4688,22,Querétaro,7,Ezequiel Montes,3,Bernal,0101,0,0,0,0,0,0,0,0.00,0,0
4689,22,Querétaro,7,Ezequiel Montes,3,Bernal,0101,0,0,0,0,0,0,0,0.00,0,0
4690,22,Querétaro,7,Ezequiel Montes,3,Bernal,0101,0,0,0,0,0,0,0,0.00,0,0
4695,22,Querétaro,7,Ezequiel Montes,3,Bernal,0192,0,0,0,0,0,0,0,0.00,0,0
4696,22,Querétaro,7,Ezequiel Montes,3,Bernal,0192,0,0,0,0,0,0,0,0.00,0,0
4697,22,Querétaro,7,Ezequiel Montes,3,Bernal,0192,32,13,7,18,32,0,13,9.56,6,31
4703,22,Querétaro,7,Ezequiel Montes,3,Bernal,0192,0,0,0,0,0,0,0,0.00,0,0
4704,22,Querétaro,7,Ezequiel Montes,3,Bernal,0192,72,28,9,30,72,0,40,8.26,11,60
4709,22,Querétaro,7,Ezequiel Montes,3,Bernal,0205,0,0,0,0,0,0,0,0.00,0,0
4716,22,Querétaro,7,Ezequiel Montes,3,Bernal,0258,0,0,0,0,0,0,0,0.00,0,0
4717,22,Querétaro,7,Ezequiel Montes,3,Bernal,0258,0,0,0,0,0,0,0,0.00,0,0
4718,22,Querétaro,7,Ezequiel Montes,3,Bernal,0258,0,0,0,0,0,0,0,0.00,0,0
4719,22,Querétaro,7,Ezequiel Montes,3,Bernal,0258,0,0,0,0,0,0,0,0.00,0,0
4720,22,Querétaro,7,Ezequiel Montes,3,Bernal,0258,0,0,0,0,0,0,0,0.00,0,0
4727,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0135,0,0,0,0,0,0,0,0.00,0,0
4734,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0135,133,36,14,55,112,21,65,8.28,18,84
4735,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0135,134,44,13,56,129,5,60,7.87,25,106
4738,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0135,0,0,0,0,0,0,0,0.00,0,0
4739,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0135,77,19,10,26,77,0,34,7.96,11,10
4740,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0135,0,0,0,0,0,0,0,0.00,0,0
4751,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0135,0,0,0,0,0,0,0,0.00,0,0
4752,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0135,121,46,11,43,121,0,60,8.3,18,23
4756,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0135,0,0,0,0,0,0,0,0.00,0,0
4757,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0135,0,0,0,0,0,0,0,0.00,0,0
4766,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0135,177,56,19,58,169,8,82,8.77,23,134
4768,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0135,0,0,0,0,0,0,0,0.00,0,0
4781,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,014A,81,24,16,36,68,13,30,7.14,11,60
4785,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,014A,0,0,0,0,0,0,0,0.00,0,0
4803,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,014A,0,0,0,0,0,0,0,0.00,0,0
4812,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,014A,123,32,15,56,114,9,54,8.32,16,114
4820,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0173,118,37,9,51,118,0,67,9.23,12,27
4822,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0173,97,25,14,34,97,0,37,7.55,17,69
4823,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0173,113,38,7,47,113,0,59,7.6,21,57
4834,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0173,77,24,9,31,77,0,37,7.66,11,19
4844,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0173,64,24,7,21,59,5,28,6.14,10,54
4847,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0173,0,0,0,0,0,0,0,0.00,0,0
4848,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0173,27,9,0,10,27,0,17,8.74,4,0
4874,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0188,0,0,0,0,0,0,0,0.00,0,0
4882,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0188,0,0,0,0,0,0,0,0.00,0,0
4893,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0188,0,0,0,0,0,0,0,0.00,0,0
4902,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0188,10,3,0,4,10,0,8,7,3,3
4903,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0188,0,0,0,0,0,0,0,0.00,0,0
4911,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0188,0,0,0,0,0,0,0,0.00,0,0
4912,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0188,41,12,3,22,38,3,23,7.69,6,3
4918,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0188,0,0,0,0,0,0,0,0.00,0,0
4927,22,Querétaro,7,Ezequiel Montes,47,Villa Progreso,0262,0,0,0,0,0,0,0,0.00,0,0
4961,22,Querétaro,8,Huimilpan,1,Huimilpan,0058,0,0,0,0,0,0,0,0.00,0,0
4965,22,Querétaro,8,Huimilpan,1,Huimilpan,0058,0,0,0,0,0,0,0,0.00,0,0
4969,22,Querétaro,8,Huimilpan,17,Lagunillas,0113,219,67,28,79,216,3,111,6.69,44,98
4971,22,Querétaro,8,Huimilpan,17,Lagunillas,0113,0,0,0,0,0,0,0,0.00,0,0
4975,22,Querétaro,8,Huimilpan,17,Lagunillas,0113,0,0,0,0,0,0,0,0.00,0,0
4978,22,Querétaro,8,Huimilpan,17,Lagunillas,0113,0,0,0,0,0,0,0,0.00,0,0
4988,22,Querétaro,8,Huimilpan,17,Lagunillas,0113,71,24,10,33,65,6,27,7.45,13,52
4989,22,Querétaro,8,Huimilpan,17,Lagunillas,0113,290,84,44,123,280,9,138,6.12,53,225
4995,22,Querétaro,8,Huimilpan,17,Lagunillas,0113,200,64,20,82,191,9,107,7.21,43,152
5008,22,Querétaro,8,Huimilpan,17,Lagunillas,0113,71,22,10,28,71,0,33,6.6,10,48
5012,22,Querétaro,8,Huimilpan,17,Lagunillas,0113,0,0,0,0,0,0,0,0.00,0,0
5022,22,Querétaro,8,Huimilpan,37,El Vegil,0128,320,110,42,136,317,3,130,7.54,25,219
5026,22,Querétaro,8,Huimilpan,37,El Vegil,0128,0,0,0,0,0,0,0,0.00,0,0
5027,22,Querétaro,8,Huimilpan,37,El Vegil,0128,0,0,0,0,0,0,0,0.00,0,0
5030,22,Querétaro,8,Huimilpan,37,El Vegil,0128,98,31,6,34,98,0,43,6.87,7,83
5031,22,Querétaro,8,Huimilpan,37,El Vegil,0128,0,0,0,0,0,0,0,0.00,0,0
5032,22,Querétaro,8,Huimilpan,37,El Vegil,0128,255,83,39,87,255,0,112,6.43,49,160
5037,22,Querétaro,8,Huimilpan,37,El Vegil,0128,54,17,8,24,54,0,22,6.26,7,44
5038,22,Querétaro,8,Huimilpan,37,El Vegil,0128,26,8,7,11,26,0,10,9.13,0,12
5046,22,Querétaro,8,Huimilpan,37,El Vegil,0128,0,0,0,0,0,0,0,0.00,0,0
5056,22,Querétaro,8,Huimilpan,37,El Vegil,0128,121,37,19,53,121,0,49,7.19,28,93
5059,22,Querétaro,8,Huimilpan,37,El Vegil,0128,0,0,0,0,0,0,0,0.00,0,0
5066,22,Querétaro,8,Huimilpan,37,El Vegil,0128,0,0,0,0,0,0,0,0.00,0,0
5083,22,Querétaro,8,Huimilpan,116,Cumbres del Cimatario,0132,58,21,4,34,55,3,36,14.96,0,48
5090,22,Querétaro,8,Huimilpan,116,Cumbres del Cimatario,0132,184,63,12,90,164,16,92,14.42,0,153
5091,22,Querétaro,8,Huimilpan,116,Cumbres del Cimatario,0132,248,68,13,117,221,27,129,14.33,8,197
5092,22,Querétaro,8,Huimilpan,116,Cumbres del Cimatario,0132,19,3,0,10,19,0,5,14,0,11
5103,22,Querétaro,8,Huimilpan,116,Cumbres del Cimatario,0132,0,0,0,0,0,0,0,0.00,0,0
5114,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0055,0,0,0,0,0,0,0,0.00,0,0
5115,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0055,0,0,0,0,0,0,0,0.00,0,0
5117,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0055,0,0,0,0,0,0,0,0.00,0,0
5120,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0144,0,0,0,0,0,0,0,0.00,0,0
5123,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0144,33,13,3,14,33,0,16,9.77,4,27
5138,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0144,57,13,9,24,57,0,22,8.22,8,44
5148,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0144,0,0,0,0,0,0,0,0.00,0,0
5169,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0159,0,0,0,0,0,0,0,0.00,0,0
5171,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0159,138,47,12,41,135,3,79,9.21,19,116
5182,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0159,0,0,0,0,0,0,0,0.00,0,0
5193,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0159,0,0,0,0,0,0,0,0.00,0,0
5194,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0159,0,0,0,0,0,0,0,0.00,0,0
5197,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0159,126,46,13,51,116,10,60,9.48,12,43
5199,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0159,0,0,0,0,0,0,0,0.00,0,0
5201,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0159,0,0,0,0,0,0,0,0.00,0,0
5207,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0178,104,38,12,45,91,13,40,9.68,19,87
5226,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0178,149,64,21,54,149,0,96,10.32,31,145
5227,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0178,175,69,25,62,170,5,81,10.33,24,152
5231,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0178,85,27,10,34,80,5,29,10.38,7,84
5232,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0178,118,36,15,50,110,8,59,9.77,11,109
5235,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0178,104,35,9,38,101,3,52,8.76,18,92
5237,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0178,133,48,10,48,122,11,77,9.25,13,120
5238,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0178,61,22,5,21,54,4,28,8.7,15,56
5243,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0178,214,75,26,86,202,12,99,9.7,31,187
5247,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0178,0,0,0,0,0,0,0,0.00,0,0
5248,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0178,0,0,0,0,0,0,0,0.00,0,0
5253,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0178,194,61,25,79,174,19,92,9.16,26,179
5256,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0178,80,27,9,26,59,21,36,9.07,12,71
5271,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0233,141,45,19,58,130,11,72,10.2,16,140
5275,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0233,20,7,0,10,17,3,8,12.46,0,20
5289,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0233,0,0,0,0,0,0,0,0.00,0,0
5301,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0233,61,17,10,21,58,3,17,7.74,6,37
5304,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0233,14,4,0,8,14,0,7,14.45,0,14
5309,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0233,0,0,0,0,0,0,0,0.00,0,0
5326,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0248,74,27,8,33,69,5,38,10.57,8,66
5329,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0248,59,20,8,18,54,0,22,8.91,9,49
5347,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0248,59,19,8,24,59,0,24,10.98,5,36
5352,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0248,0,0,0,0,0,0,0,0.00,0,0
5353,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0248,0,0,0,0,0,0,0,0.00,0,0
5354,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0248,0,0,0,0,0,0,0,0.00,0,0
5355,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0248,0,0,0,0,0,0,0,0.00,0,0
5356,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0248,0,0,0,0,0,0,0,0.00,0,0
5358,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0248,0,0,0,0,0,0,0,0.00,0,0
5359,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0248,0,0,0,0,0,0,0,0.00,0,0
5360,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0248,0,0,0,0,0,0,0,0.00,0,0
5361,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0248,0,0,0,0,0,0,0,0.00,0,0
5363,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0248,0,0,0,0,0,0,0,0.00,0,0
5370,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0267,112,54,7,30,104,6,45,11.58,9,75
5373,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0267,169,76,21,60,144,25,80,10.21,25,124
5375,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0267,0,0,0,0,0,0,0,0.00,0,0
5383,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0267,0,0,0,0,0,0,0,0.00,0,0
5390,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0271,93,31,8,34,87,6,37,10.62,10,64
5391,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0271,175,55,19,74,163,12,82,8.46,27,171
5394,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0271,109,43,13,40,103,6,62,8.84,14,106
5397,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0271,136,43,8,68,123,12,56,10.77,15,134
5398,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0271,0,0,0,0,0,0,0,0.00,0,0
5399,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0271,11,4,0,3,11,0,6,8.36,3,11
5414,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0271,107,46,9,53,101,6,33,9.81,15,107
5424,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0271,18,7,3,4,15,3,7,8.75,4,18
5437,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0286,0,0,0,0,0,0,0,0.00,0,0
5438,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0286,0,0,0,0,0,0,0,0.00,0,0
5439,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0286,88,29,9,38,77,11,46,10.03,14,73
5453,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0286,64,20,8,19,59,5,35,10.02,8,56
5456,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0286,0,0,0,0,0,0,0,0.00,0,0
5458,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0303,104,36,15,45,89,15,48,12.11,6,87
5459,22,Querétaro,9,Jalpan de Serra,1,Jalpan de Serra,0303,194,73,26,74,163,31,80,11.85,12,166
5484,22,Querétaro,10,Landa de Matamoros,1,Landa de Matamoros,0107,0,0,0,0,0,0,0,0.00,0,0
5492,22,Querétaro,10,Landa de Matamoros,1,Landa de Matamoros,0107,0,0,0,0,0,0,0,0.00,0,0
5498,22,Querétaro,10,Landa de Matamoros,1,Landa de Matamoros,0107,31,12,4,15,31,0,15,9,4,24
5519,22,Querétaro,10,Landa de Matamoros,1,Landa de Matamoros,0107,0,0,0,0,0,0,0,0.00,0,0
5530,22,Querétaro,10,Landa de Matamoros,1,Landa de Matamoros,0111,57,18,9,25,52,5,18,8.3,12,56
5535,22,Querétaro,10,Landa de Matamoros,1,Landa de Matamoros,0111,8,3,0,4,8,0,3,9.75,0,6
5547,22,Querétaro,10,Landa de Matamoros,1,Landa de Matamoros,0111,0,0,0,0,0,0,0,0.00,0,0
5551,22,Querétaro,10,Landa de Matamoros,1,Landa de Matamoros,0111,183,66,19,73,180,3,63,8.04,21,178
5553,22,Querétaro,10,Landa de Matamoros,1,Landa de Matamoros,0126,0,0,0,0,0,0,0,0.00,0,0
5566,22,Querétaro,10,Landa de Matamoros,1,Landa de Matamoros,0130,0,0,0,0,0,0,0,0.00,0,0
5577,22,Querétaro,11,El Marqués,1,La Cañada,0157,145,44,14,62,135,10,82,11.42,3,117
5579,22,Querétaro,11,El Marqués,1,La Cañada,0157,383,109,34,151,383,0,184,9.25,16,297
5582,22,Querétaro,11,El Marqués,1,La Cañada,0157,338,109,25,146,329,9,170,10.14,14,311
5587,22,Querétaro,11,El Marqués,1,La Cañada,0157,139,42,20,53,96,42,71,7.86,19,118
5590,22,Querétaro,11,El Marqués,1,La Cañada,0157,301,86,22,119,296,5,144,10.05,17,243
5592,22,Querétaro,11,El Marqués,1,La Cañada,0157,544,159,30,217,537,7,294,9.77,13,450
5595,22,Querétaro,11,El Marqués,1,La Cañada,0157,132,44,10,48,124,8,66,9.71,10,108
5596,22,Querétaro,11,El Marqués,1,La Cañada,0157,0,0,0,0,0,0,0,0.00,0,0
5599,22,Querétaro,11,El Marqués,1,La Cañada,0157,204,60,13,70,189,15,108,11.32,5,155
5603,22,Querétaro,11,El Marqués,1,La Cañada,0157,71,27,10,34,66,5,31,10.3,4,64
5607,22,Querétaro,11,El Marqués,1,La Cañada,0157,118,35,9,43,111,7,65,10.69,5,102
5614,22,Querétaro,11,El Marqués,1,La Cañada,0157,0,0,0,0,0,0,0,0.00,0,0
5616,22,Querétaro,11,El Marqués,1,La Cañada,0161,152,38,10,56,144,8,91,10.12,4,141
5618,22,Querétaro,11,El Marqués,1,La Cañada,0161,533,178,42,206,529,4,281,9.4,20,445
5619,22,Querétaro,11,El Marqués,1,La Cañada,0161,328,107,34,135,324,4,137,9.89,7,258
5620,22,Querétaro,11,El Marqués,1,La Cañada,0161,325,97,19,122,317,7,173,10.19,15,255
5621,22,Querétaro,11,El Marqués,1,La Cañada,0161,425,132,37,177,402,20,221,10.56,17,384
5625,22,Querétaro,11,El Marqués,1,La Cañada,0161,525,156,40,206,516,9,272,8.84,42,399
5628,22,Querétaro,11,El Marqués,1,La Cañada,0161,0,0,0,0,0,0,0,0.00,0,0
5630,22,Querétaro,11,El Marqués,1,La Cañada,0161,274,83,15,108,257,17,151,10.59,7,235
5632,22,Querétaro,11,El Marqués,1,La Cañada,0161,435,131,40,195,422,13,216,9.19,10,380
5637,22,Querétaro,11,El Marqués,1,La Cañada,0161,67,22,9,21,67,0,32,8.82,6,47
5644,22,Querétaro,11,El Marqués,1,La Cañada,0161,233,72,17,96,228,5,118,9.46,10,170
5645,22,Querétaro,11,El Marqués,1,La Cañada,0161,34,11,0,14,29,5,14,8.76,3,18
5646,22,Querétaro,11,El Marqués,1,La Cañada,0161,322,102,33,130,313,9,165,9.56,23,258
5648,22,Querétaro,11,El Marqués,1,La Cañada,0161,0,0,0,0,0,0,0,0.00,0,0
5649,22,Querétaro,11,El Marqués,1,La Cañada,0161,0,0,0,0,0,0,0,0.00,0,0
5652,22,Querétaro,11,El Marqués,1,La Cañada,0161,105,33,11,42,99,6,47,8.38,13,86
5654,22,Querétaro,11,El Marqués,1,La Cañada,0161,95,33,10,40,90,5,57,9.22,11,76
5655,22,Querétaro,11,El Marqués,1,La Cañada,0161,74,28,9,31,68,6,29,7.88,9,52
5670,22,Querétaro,11,El Marqués,1,La Cañada,0161,0,0,0,0,0,0,0,0.00,0,0
5673,22,Querétaro,11,El Marqués,1,La Cañada,0161,62,18,7,33,62,0,31,7.65,5,43
5675,22,Querétaro,11,El Marqués,1,La Cañada,0161,370,124,26,142,358,12,187,9.63,5,311
5678,22,Querétaro,11,El Marqués,1,La Cañada,0161,9,4,0,4,0,9,6,9.88,0,7
5683,22,Querétaro,11,El Marqués,4,Alfajayucan,0477,277,91,26,126,273,4,101,6.6,61,266
5695,22,Querétaro,11,El Marqués,4,Alfajayucan,0477,0,0,0,0,0,0,0,0.00,0,0
5697,22,Querétaro,11,El Marqués,4,Alfajayucan,0477,56,16,12,28,52,4,22,7.44,9,56
5701,22,Querétaro,11,El Marqués,4,Alfajayucan,0477,14,4,0,8,14,0,7,6.91,4,12
5706,22,Querétaro,11,El Marqués,4,Alfajayucan,0477,0,0,0,0,0,0,0,0.00,0,0
5707,22,Querétaro,11,El Marqués,4,Alfajayucan,0477,0,0,0,0,0,0,0,0.00,0,0
5713,22,Querétaro,11,El Marqués,4,Alfajayucan,0513,251,71,28,105,251,0,119,6.85,48,183
5717,22,Querétaro,11,El Marqués,4,Alfajayucan,0513,124,41,17,58,117,7,73,7.66,27,104
5722,22,Querétaro,11,El Marqués,4,Alfajayucan,0513,128,41,14,57,113,15,82,7.64,24,109
5725,22,Querétaro,11,El Marqués,4,Alfajayucan,0513,0,0,0,0,0,0,0,0.00,0,0
5731,22,Querétaro,11,El Marqués,4,Alfajayucan,0513,0,0,0,0,0,0,0,0.00,0,0
5738,22,Querétaro,11,El Marqués,4,Alfajayucan,0513,0,0,0,0,0,0,0,0.00,0,0
5739,22,Querétaro,11,El Marqués,4,Alfajayucan,0513,16,3,3,8,16,0,9,6.92,6,16
5750,22,Querétaro,11,El Marqués,5,Amazcala,0123,198,66,22,82,193,5,97,7.55,20,158
5751,22,Querétaro,11,El Marqués,5,Amazcala,0123,302,81,28,139,289,13,136,7.44,27,247
5752,22,Querétaro,11,El Marqués,5,Amazcala,0123,0,0,0,0,0,0,0,0.00,0,0
5753,22,Querétaro,11,El Marqués,5,Amazcala,0123,422,125,36,204,384,38,214,7.63,36,288
5754,22,Querétaro,11,El Marqués,5,Amazcala,0123,225,67,22,99,225,0,122,7.41,18,181
5755,22,Querétaro,11,El Marqués,5,Amazcala,0123,383,121,45,162,367,16,177,7.68,39,305
5756,22,Querétaro,11,El Marqués,5,Amazcala,0123,0,0,0,0,0,0,0,0.00,0,0
5757,22,Querétaro,11,El Marqués,5,Amazcala,0123,189,52,14,90,183,0,103,8.37,14,145
5760,22,Querétaro,11,El Marqués,5,Amazcala,0123,261,80,34,126,244,17,121,6.91,23,199
5761,22,Querétaro,11,El Marqués,5,Amazcala,0123,145,45,19,81,140,5,57,8.22,13,116
5762,22,Querétaro,11,El Marqués,5,Amazcala,0123,170,53,19,74,144,26,82,6.83,19,144
5763,22,Querétaro,11,El Marqués,5,Amazcala,0123,0,0,0,0,0,0,0,0.00,0,0
5765,22,Querétaro,11,El Marqués,5,Amazcala,0123,199,62,30,91,193,6,103,7.97,13,141
5766,22,Querétaro,11,El Marqués,5,Amazcala,0123,138,42,14,62,128,10,80,8.26,16,96
5767,22,Querétaro,11,El Marqués,5,Amazcala,0123,138,47,15,59,128,10,70,7.87,12,97
5768,22,Querétaro,11,El Marqués,5,Amazcala,0123,310,86,38,144,287,23,148,7.84,17,225
5771,22,Querétaro,11,El Marqués,5,Amazcala,0123,110,31,12,49,105,5,60,7.93,10,82
5773,22,Querétaro,11,El Marqués,5,Amazcala,0123,0,0,0,0,0,0,0,0.00,0,0
5776,22,Querétaro,11,El Marqués,5,Amazcala,0123,137,51,14,72,132,5,84,8.29,12,119
5779,22,Querétaro,11,El Marqués,5,Amazcala,0123,86,35,8,42,79,7,45,9.16,6,68
5796,22,Querétaro,11,El Marqués,5,Amazcala,0123,45,14,10,18,45,0,17,10.48,5,39
5802,22,Querétaro,11,El Marqués,5,Amazcala,0123,0,0,0,0,0,0,0,0.00,0,0
5816,22,Querétaro,11,El Marqués,5,Amazcala,0227,94,32,11,41,89,0,37,8.61,4,78
5821,22,Querétaro,11,El Marqués,5,Amazcala,0227,0,0,0,0,0,0,0,0.00,0,0
5829,22,Querétaro,11,El Marqués,5,Amazcala,0227,0,0,0,0,0,0,0,0.00,0,0
5831,22,Querétaro,11,El Marqués,5,Amazcala,0227,0,0,0,0,0,0,0,0.00,0,0
5836,22,Querétaro,11,El Marqués,6,Atongo,0231,13,5,0,10,13,0,9,5.31,5,6
5849,22,Querétaro,11,El Marqués,6,Atongo,0231,209,67,20,106,203,5,116,7.93,20,155
5852,22,Querétaro,11,El Marqués,6,Atongo,0231,242,65,27,119,236,6,104,5.61,51,186
5859,22,Querétaro,11,El Marqués,6,Atongo,0231,0,0,0,0,0,0,0,0.00,0,0
5860,22,Querétaro,11,El Marqués,6,Atongo,0231,174,60,15,84,170,4,87,5.94,30,110
