,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,Poblacion Total,Mujeres de 12-49,Poblacion de 0 a 5,Personas Casadas,Personas c/religion,Personas s/religion,Personas Ocupadas,Prom. Grado Escolar,Personas S/Internet,Personas C/Servicio de Salud
32341,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1528,0,0,0,0,0,0,0,0.00,0,0
32343,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,106,37,11,43,103,3,56,15.03,3,106
32345,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32346,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32347,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32349,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32351,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,84,21,14,37,77,7,32,9.5,5,53
32353,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,128,38,9,60,117,6,51,9.85,6,99
32354,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32358,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32362,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,35,8,4,14,24,11,18,10.79,3,21
32363,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,198,61,29,74,184,14,91,9.36,13,150
32364,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,167,47,24,76,147,20,69,10.14,18,130
32368,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32369,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32383,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,146,41,20,63,126,20,68,10.06,4,107
32393,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32397,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32398,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32400,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32402,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,100,28,11,46,81,19,37,10.88,4,76
32404,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,80,27,12,42,73,7,45,14.7,3,79
32407,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32408,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32410,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32411,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32412,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32413,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32419,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,39,12,7,24,33,6,24,14.47,3,36
32421,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32423,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32424,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32429,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32430,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32431,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32435,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32436,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32437,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,0,0,0,0,0,0,0,0.00,0,0
32439,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,44,14,6,25,40,4,25,13.91,4,37
32446,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,48,19,8,28,44,4,33,14.68,3,40
32449,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1570,70,26,6,37,67,3,43,15.38,3,66
32458,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1585,0,0,0,0,0,0,0,0.00,0,0
32459,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1585,0,0,0,0,0,0,0,0.00,0,0
32460,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1585,0,0,0,0,0,0,0,0.00,0,0
32474,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1585,191,49,11,79,180,10,97,9.77,16,158
32488,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1585,0,0,0,0,0,0,0,0.00,0,0
32495,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1585,0,0,0,0,0,0,0,0.00,0,0
32496,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1585,77,30,13,37,77,0,37,15.31,0,70
32497,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1585,54,14,12,30,54,0,25,15.47,0,48
32502,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,197,53,26,94,155,42,93,7.71,22,142
32503,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,245,53,25,91,199,22,94,7.47,26,170
32504,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,29,9,7,12,16,13,12,6.55,5,24
32505,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,125,38,8,56,116,9,47,8.46,17,93
32506,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,214,55,17,82,183,31,89,8.32,26,162
32509,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,206,59,24,56,162,44,87,8.13,23,146
32511,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,233,60,37,88,209,24,90,8.16,20,180
32512,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,180,53,16,76,172,8,72,8.53,20,133
32516,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,229,58,29,88,221,8,97,8.13,23,192
32517,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,224,54,29,79,191,33,93,8.29,16,165
32519,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,320,101,45,129,266,54,131,9.16,23,240
32523,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,133,35,18,46,122,11,50,8.01,4,68
32531,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,78,19,13,31,71,7,29,7.85,10,58
32532,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,107,28,14,51,98,9,51,8.71,5,84
32537,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,63,11,9,26,51,12,24,8.29,9,53
32540,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,92,29,10,37,82,10,38,8.98,9,56
32541,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,139,38,15,48,139,0,63,7.78,19,111
32543,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,134,36,21,66,104,30,62,8.08,15,80
32544,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,103,29,14,51,71,32,46,6.89,12,60
32546,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,148,47,19,61,142,6,58,8.01,6,101
32547,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,159A,137,34,22,62,130,7,53,7.84,9,105
32566,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1621,0,0,0,0,0,0,0,0.00,0,0
32568,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1621,0,0,0,0,0,0,0,0.00,0,0
32569,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1621,0,0,0,0,0,0,0,0.00,0,0
32570,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1621,0,0,0,0,0,0,0,0.00,0,0
32571,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1621,8,0,0,0,7,1,5,5.5,0,2
32572,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1621,0,0,0,0,0,0,0,0.00,0,0
32573,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1621,0,0,0,0,0,0,0,0.00,0,0
32574,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1621,0,0,0,0,0,0,0,0.00,0,0
32575,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1621,0,0,0,0,0,0,0,0.00,0,0
32576,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1621,0,0,0,0,0,0,0,0.00,0,0
32597,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1674,0,0,0,0,0,0,0,0.00,0,0
32610,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1674,50,14,7,20,47,3,25,10.78,4,40
32612,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1674,0,0,0,0,0,0,0,0.00,0,0
32615,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1674,0,0,0,0,0,0,0,0.00,0,0
32616,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1674,0,0,0,0,0,0,0,0.00,0,0
32617,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1674,0,0,0,0,0,0,0,0.00,0,0
32618,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1674,0,0,0,0,0,0,0,0.00,0,0
32620,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1674,0,0,0,0,0,0,0,0.00,0,0
32621,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1674,0,0,0,0,0,0,0,0.00,0,0
32622,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1674,0,0,0,0,0,0,0,0.00,0,0
32623,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1674,0,0,0,0,0,0,0,0.00,0,0
32624,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1674,0,0,0,0,0,0,0,0.00,0,0
32627,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,0,0,0,0,0,0,0,0.00,0,0
32628,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,225,61,35,94,207,18,85,7.79,48,139
32630,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,142,47,10,56,124,18,82,10.86,7,102
32632,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,134,41,24,51,130,4,66,11.33,6,104
32634,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,119,31,12,56,104,15,70,11.11,4,97
32635,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,127,33,16,58,115,12,59,9.97,14,106
32637,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,0,0,0,0,0,0,0,0.00,0,0
32638,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,0,0,0,0,0,0,0,0.00,0,0
32642,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,211,72,18,90,198,13,95,11.92,4,190
32644,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,0,0,0,0,0,0,0,0.00,0,0
32645,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,192,65,27,79,173,19,79,11.05,11,170
32646,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,0,0,0,0,0,0,0,0.00,0,0
32648,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,81,30,9,38,65,16,36,11.42,3,62
32649,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,0,0,0,0,0,0,0,0.00,0,0
32650,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,0,0,0,0,0,0,0,0.00,0,0
32651,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,0,0,0,0,0,0,0,0.00,0,0
32654,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,124,32,18,51,109,15,52,8.21,20,71
32655,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1710,73,21,14,28,58,15,35,9.02,12,45
32663,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,190,54,23,87,177,13,99,13.41,5,185
32670,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,0,0,0,0,0,0,0,0.00,0,0
32671,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,0,0,0,0,0,0,0,0.00,0,0
32672,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,0,0,0,0,0,0,0,0.00,0,0
32676,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,433,130,59,207,394,39,223,15,10,390
32678,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,128,38,20,60,114,14,54,14.45,3,110
32679,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,0,0,0,0,0,0,0,0.00,0,0
32680,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,184,60,29,94,158,26,93,14.11,5,159
32684,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,0,0,0,0,0,0,0,0.00,0,0
32685,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,0,0,0,0,0,0,0,0.00,0,0
32688,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,0,0,0,0,0,0,0,0.00,0,0
32694,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,183,58,32,84,178,5,76,14.61,0,166
32695,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,35,6,3,13,35,0,15,14.87,0,31
32705,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,95,34,13,54,88,7,63,14.96,3,85
32709,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,109,35,23,48,108,0,54,14.73,0,95
32713,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,55,16,7,27,44,11,24,15.48,0,45
32716,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,0,0,0,0,0,0,0,0.00,0,0
32719,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,0,0,0,0,0,0,0,0.00,0,0
32720,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1829,0,0,0,0,0,0,0,0.00,0,0
32723,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32726,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32728,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32729,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32731,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,124,37,14,53,119,5,59,11.19,6,94
32739,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,88,27,15,34,82,6,40,11.12,4,77
32740,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32743,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32744,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32745,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32746,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32747,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32748,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32749,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32750,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32751,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32752,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32753,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32754,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32755,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1852,0,0,0,0,0,0,0,0.00,0,0
32758,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1871,0,0,0,0,0,0,0,0.00,0,0
32759,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1871,0,0,0,0,0,0,0,0.00,0,0
32761,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1886,0,0,0,0,0,0,0,0.00,0,0
32763,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1886,0,0,0,0,0,0,0,0.00,0,0
32764,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1886,0,0,0,0,0,0,0,0.00,0,0
32765,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1886,174,48,19,75,166,8,85,9.88,20,163
32780,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1886,73,13,8,33,69,0,37,10.06,9,62
32784,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1886,0,0,0,0,0,0,0,0.00,0,0
32800,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1886,0,0,0,0,0,0,0,0.00,0,0
32803,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32806,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,249,74,23,107,238,11,132,12.08,12,212
32808,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,176,48,12,68,171,5,84,10.24,18,145
32823,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32824,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32827,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32828,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,439,130,29,198,424,14,212,14.45,12,396
32829,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32832,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32833,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,70,21,11,36,70,0,33,15.53,0,69
32835,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32837,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32838,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32842,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,64,11,3,30,56,8,32,11.35,6,58
32843,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32844,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32845,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32846,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32847,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32848,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32849,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1903,0,0,0,0,0,0,0,0.00,0,0
32852,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1918,0,0,0,0,0,0,0,0.00,0,0
32859,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1918,119,36,9,55,114,5,45,9.79,17,103
32871,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1918,0,0,0,0,0,0,0,0.00,0,0
32878,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1918,0,0,0,0,0,0,0,0.00,0,0
32882,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1918,137,32,12,63,122,15,63,10.69,5,113
32889,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1922,40,15,0,14,33,7,27,15.45,3,30
32892,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1922,0,0,0,0,0,0,0,0.00,0,0
32910,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1922,0,0,0,0,0,0,0,0.00,0,0
32915,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1922,10,3,0,6,10,0,6,13.8,0,10
32929,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1937,101,29,10,45,98,3,44,10.16,5,81
32930,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1937,0,0,0,0,0,0,0,0.00,0,0
32931,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1937,130,27,6,62,126,4,55,9.1,5,104
32933,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1937,70,23,6,30,52,18,33,9.83,5,59
32937,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1937,106,23,8,42,98,8,51,10.62,5,89
32939,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1937,0,0,0,0,0,0,0,0.00,0,0
32941,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1937,101,29,10,36,97,4,46,9.39,9,76
32942,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1937,120,35,14,51,103,17,45,9.92,9,97
32946,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1937,100,30,10,46,97,3,39,9.84,3,92
32949,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1937,92,26,8,40,80,12,41,9.56,5,81
32952,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1937,0,0,0,0,0,0,0,0.00,0,0
32959,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1941,130,31,11,56,122,8,65,9.01,12,116
32960,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1941,147,43,13,51,128,19,64,8.93,9,128
32967,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1941,91,24,14,39,87,4,43,10.69,6,82
32968,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1941,80,18,8,35,71,9,32,9.77,7,72
32969,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1941,0,0,0,0,0,0,0,0.00,0,0
32973,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1941,85,26,8,32,85,0,40,10.55,5,83
32977,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1941,0,0,0,0,0,0,0,0.00,0,0
32978,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1941,148,36,15,75,141,7,79,9.45,17,134
32984,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1941,93,27,10,39,86,7,44,10.35,5,80
32985,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1941,106,29,8,43,90,16,58,10.08,10,84
32987,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1941,0,0,0,0,0,0,0,0.00,0,0
33004,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1956,453,122,33,204,421,32,242,13.69,6,412
33013,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1956,0,0,0,0,0,0,0,0.00,0,0
33016,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1956,0,0,0,0,0,0,0,0.00,0,0
33018,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1956,16,5,0,9,16,0,9,12.94,0,16
33020,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1956,79,24,10,38,73,6,35,14.12,3,68
33040,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1960,0,0,0,0,0,0,0,0.00,0,0
33045,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1960,0,0,0,0,0,0,0,0.00,0,0
33046,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1960,30,7,0,17,27,3,17,14.13,0,24
33057,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1960,0,0,0,0,0,0,0,0.00,0,0
33058,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1960,0,0,0,0,0,0,0,0.00,0,0
33059,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1960,0,0,0,0,0,0,0,0.00,0,0
33060,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1960,0,0,0,0,0,0,0,0.00,0,0
33068,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1975,0,0,0,0,0,0,0,0.00,0,0
33074,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1975,269,88,24,115,252,17,145,15.42,0,253
33076,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1975,0,0,0,0,0,0,0,0.00,0,0
33078,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1975,0,0,0,0,0,0,0,0.00,0,0
33079,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1975,0,0,0,0,0,0,0,0.00,0,0
33080,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1975,0,0,0,0,0,0,0,0.00,0,0
33081,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1975,132,40,10,58,113,19,64,15.09,0,125
33084,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1975,0,0,0,0,0,0,0,0.00,0,0
33087,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1975,0,0,0,0,0,0,0,0.00,0,0
33096,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1975,38,12,7,18,32,5,20,15.83,0,34
33098,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1975,0,0,0,0,0,0,0,0.00,0,0
33099,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,1975,0,0,0,0,0,0,0,0.00,0,0
